# sourceID,cuEventID,frameSetID,ra,dec,cx,cy,cz,htmID,l,b,lambda,eta,priOrSec,mergedClassStat,mergedClass,pStar,pGalaxy,pNoise,pSaturated,h2HallMag,h2HallMagErr,h2PetroMag,h2PetroMagErr,h2PsfMag,h2PsfMagErr,h2SerMag2D,h2SerMag2DErr,h2AperMag3,h2AperMag3Err,h2AperMag4,h2AperMag4Err,h2AperMag6,h2AperMag6Err,h2Gausig,h2Ell,h2PA,h2ErrBits,h2Deblend,h2Class,h2ClassStat,h2ppErrBits,h2SeqNum,h2Xi,h2Eta,distance
#
# Results of Query: Database U09B8v20120403 12/01/15 19:26
# SELECT  u09b8Source.*,
# 2*DEGREES(ASIN(sqrt(power(0.22206278975386445-cx,
# 2)+power(-0.9743835349298852-cy,2)+power(-0.035564649081248456-cz,
# 2))/2))*60 as distance  FROM u09b8Source WHERE dec > 
# -2.054800766666667 and dec < -2.0214674333333336 and RA >= 
# 282.8218026096076 and RA <= 282.85515739039243 and ((cx * 
# 0.22206278975386445 + cy * -0.9743835349298852 + cz * 
# -0.035564649081248456 ) >= 0.9999999576920253)  and (pStar > 0.99) 
# and (priOrSec=0 OR priOrSec=frameSetID)
# Column Headers at start of file AND below
#
# sourceID,cuEventID,frameSetID,ra,dec,cx,cy,cz,htmID,l,b,lambda,eta,priOrSec,mergedClassStat,mergedClass,pStar,pGalaxy,pNoise,pSaturated,h2HallMag,h2HallMagErr,h2PetroMag,h2PetroMagErr,h2PsfMag,h2PsfMagErr,h2SerMag2D,h2SerMag2DErr,h2AperMag3,h2AperMag3Err,h2AperMag4,h2AperMag4Err,h2AperMag6,h2AperMag6Err,h2Gausig,h2Ell,h2PA,h2ErrBits,h2Deblend,h2Class,h2ClassStat,h2ppErrBits,h2SeqNum,h2Xi,h2Eta,distance
      43864583578277,      33321,      43864500996256,    +282.8358155,      -2.0518169,      +0.2220156,      -0.9743856,      -0.0358033,      12137546392508,     +31.0948830,      -0.9143856,     +81.9016252,    +162.2233913,                   0,     -6.390358,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.497244,     +0.513016,    +17.141760,     +0.177543, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.970646,     +0.095150,    +17.621020,     +0.221388, -9.999995E008, -9.999995E008,     +1.959849,     +0.196389,   +121.980446,          0,          0,    -1,     -4.518666,          0,      23335, +0.000000E000, +0.000000E000,      +0.8363727
      43864583578815,      33321,      43864500996256,    +282.8357137,      -2.0533920,      +0.2220136,      -0.9743850,      -0.0358308,      12137546394971,     +31.0934345,      -0.9150129,     +81.9013269,    +162.2343933,                   0,     -1.008611,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +12.781024,     +0.003504,    +12.969295,     +0.005582, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +12.821519,     +0.002622,    +12.819523,     +0.003064,    +12.800706,     +0.005193,     +2.859803,     +0.136142,   +125.424230,          0,          0,    -1,     -0.713196,         16,      23873, +0.000000E000, +0.000000E000,      +0.9303811
      43864583578383,      33321,      43864500996256,    +282.8356600,      -2.0328355,      +0.2220156,      -0.9743977,      -0.0354722,      12137327716556,     +31.1117097,      -0.9055963,     +81.9065340,    +162.0931898,                   0,     -4.257764,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.959583,     +0.233386,    +16.700466,     +0.136838, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.707370,     +0.074629,    +16.820229,     +0.105877, -9.999995E008, -9.999995E008,     +1.179714,     +0.194023,   +127.117714,          0,          0,    -1,     -3.010694,         16,      23441, +0.000000E000, +0.000000E000,      +0.3600866
      43864583578393,      33321,      43864500996256,    +282.8352652,      -2.0449052,      +0.2220072,      -0.9743919,      -0.0356828,      12137327556491,     +31.1007853,      -0.9107460,     +81.9038950,    +162.1768783,                   0,     -5.881045,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.111534,     +0.413071,    +18.111534,     +0.408663, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.764568,     +0.196793,    +19.686382,     +1.479333, -9.999995E008, -9.999995E008,     +1.553709,     +0.180158,   +156.691470,          0,          0,    -1,     -4.158527,          0,      23451, +0.000000E000, +0.000000E000,      +0.4496789
      43864583578577,      33321,      43864500996256,    +282.8343805,      -2.0238344,      +0.2219950,      -0.9744080,      -0.0353152,      12137327674761,     +31.1191397,      -0.9003556,     +81.9100147,    +162.0335214,                   0,     -6.117090,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +19.184792,     +0.962936,    +17.872261,     +0.321221, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.600338,     +0.169004,    +18.426620,     +0.463232, -9.999995E008, -9.999995E008,     +1.634570,     +0.284760,   +123.159065,          0,          0,    -1,     -4.325436,          0,      23635, +0.000000E000, +0.000000E000,      +0.8925011
      43864583578797,      33321,      43864500996256,    +282.8333228,      -2.0359267,      +0.2219754,      -0.9744049,      -0.0355261,      12137327721791,     +31.1078932,      -0.9049261,     +81.9080235,    +162.1185970,                   0,     -5.921878,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.489965,     +0.485610,    +18.489965,     +0.539382, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +18.071198,     +0.260779, -9.999995E008, -9.999995E008,    +18.711277,     +1.149953,     +1.372107,     +0.191918,    +97.198814,          0,          0,    -1,     -4.187400,          0,      23855, +0.000000E000, +0.000000E000,      +0.3364039
      43864583579549,      33321,      43864500996256,    +282.8294683,      -2.0391574,      +0.2219094,      -0.9744178,      -0.0355825,      12137327528833,     +31.1032613,      -0.9029698,     +81.9109444,    +162.1476722,                   0,     -3.199871,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.938482,     +0.214632,    +17.938482,     +0.214632, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.778545,     +0.199550,    +18.261852,     +0.399095, -9.999995E008, -9.999995E008,     +0.811930,     +0.055632,   +131.232540,          0,          0,    -1,     -2.262651,          0,      24607, +0.000000E000, +0.000000E000,      +0.5438382
      43864583579507,      33321,      43864500996256,    +282.8301410,      -2.0511860,      +0.2219192,      -0.9744079,      -0.0357923,      12137327503540,     +31.0928598,      -0.9090504,     +81.9072722,    +162.2291960,                   0,     -2.246995,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +15.396301,     +0.031583,    +15.532478,     +0.051150, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.243803,     +0.019928,    +15.290019,     +0.026315,    +15.588803,     +0.065259,     +2.836825,     +0.208622,   +107.092910,          0,          0,    -1,     -1.588865,          0,      24565, +0.000000E000, +0.000000E000,      +0.9291331
      43864583579468,      33321,      43864500996256,    +282.8310053,      -2.0412266,      +0.2219352,      -0.9744106,      -0.0356186,      12137327539730,     +31.1021194,      -0.9052801,     +81.9089389,    +162.1591710,                   0,     +0.116804,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +13.313808,     +0.005635,    +13.276416,     +0.007214, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +13.531451,     +0.004564,    +13.535345,     +0.005555,    +13.453093,     +0.009295,     +2.623123,     +0.149985,   +122.528305,          0,          0,    -1,     +0.082593,         16,      24526, +0.000000E000, +0.000000E000,      +0.4850909
      43864583579423,      33321,      43864500996256,    +282.8304002,      -2.0391157,      +0.2219252,      -0.9744142,      -0.0355818,      12137327527964,     +31.1037230,      -0.9037798,     +81.9100533,    +162.1457272,                   0,     -3.465110,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.345285,     +0.651930,    +19.744753,     +2.637162, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.970737,     +0.095135,    +17.031702,     +0.128809, -9.999995E008, -9.999995E008,     +2.276197,     +0.355735,   +114.286250,          0,          0,    -1,     -2.450203,          0,      24481, +0.000000E000, +0.000000E000,      +0.4880484
      43864583579338,      33321,      43864500996256,    +282.8306502,      -2.0449153,      +0.2219287,      -0.9744098,      -0.0356829,      12137327531057,     +31.0986740,      -0.9066455,     +81.9083567,    +162.1851719,                   0,     -4.179718,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.888569,     +0.405022,    +17.888569,     +0.414287, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.297466,     +0.128464,    +17.778860,     +0.256188, -9.999995E008, -9.999995E008,     +1.852505,     +0.145923,    +75.085190,          0,          0,    -1,     -2.955507,          0,      24396, +0.000000E000, +0.000000E000,      +0.6212588
      43864583575031,      33321,      43864500996256,    +282.8519711,      -2.0364507,      +0.2222924,      -0.9743322,      -0.0355353,      12137546534118,     +31.1159216,      -0.9217533,     +81.8898468,    +162.0891649,                   0,     -0.516844,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.725887,     +0.118690,    +16.449300,     +0.125482, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.636960,     +0.069845,    +16.662174,     +0.091415,    +16.325777,     +0.127603,     +2.397842,     +0.279008,   +124.783310,          0,          0,    -1,     -0.365464,          0,      20089, +0.000000E000, +0.000000E000,      +0.8152328
      43864583575068,      33321,      43864500996256,    +282.8518152,      -2.0480932,      +0.2222882,      -0.9743258,      -0.0357384,      12137546633122,     +31.1054862,      -0.9269208,     +81.8870847,    +162.1693288,                   0,     +1.987545,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.038298,     +0.095223,    +16.304974,     +0.092310, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.222780,     +0.047812,    +16.238625,     +0.061926,    +15.707901,     +0.072203,     +1.436391,     +0.204764,   +146.433520,          0,          0,    -1,     +1.405406,         16,      20126, +0.000000E000, +0.000000E000,      +0.9982123
      43864583578011,      33321,      43864500996256,    +282.8373998,      -2.0315603,      +0.2220453,      -0.9743917,      -0.0354500,      12137327749020,     +31.1136375,      -0.9065627,     +81.9051685,    +162.0813383,                   0,     +1.913256,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +13.782777,     +0.009250,    +13.947977,     +0.014429, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +13.810764,     +0.005732,    +13.797771,     +0.006951,    +13.964859,     +0.014739,     +2.772441,     +0.284357,   +125.247380,          0,          0,    -1,     +1.352876,         16,      23069, +0.000000E000, +0.000000E000,      +0.3997109
      43864583578026,      33321,      43864500996256,    +282.8371958,      -2.0406564,      +0.2220406,      -0.9743870,      -0.0356086,      12137327514057,     +31.1054471,      -0.9105269,     +81.9030925,    +162.1442394,                   0,     -3.979873,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.688978,     +0.104770,    +16.990410,     +0.182219, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.093230,     +0.042767,    +16.339516,     +0.068339,    +16.973270,     +0.232554,     +2.361808,     +0.065385,   +158.692470,          0,          0,    -1,     -2.814195,          0,      23084, +0.000000E000, +0.000000E000,      +0.1697993
      43864583578062,      33321,      43864500996256,    +282.8370747,      -2.0467466,      +0.2220377,      -0.9743838,      -0.0357149,      12137327520048,     +31.0999703,      -0.9131949,     +81.9016822,    +162.1863093,                   0,     +1.767334,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +15.429559,     +0.040836,    +15.463399,     +0.058842, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.378277,     +0.022495,    +15.351519,     +0.027849,    +15.385529,     +0.054207,     +3.638742,     +0.239939,    +71.635284,          0,          0,    -1,     +1.249694,          0,      23120, +0.000000E000, +0.000000E000,      +0.5235775
      43864583578075,      33321,      43864500996256,    +282.8368414,      -2.0311046,      +0.2220359,      -0.9743941,      -0.0354420,      12137327748781,     +31.1137888,      -0.9058583,     +81.9058226,    +162.0791925,                   0,     -5.061912,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.659416,     +0.464217,    +18.659416,     +0.464217, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +18.160868,     +0.282772,    +18.936258,     +0.740412, -9.999995E008, -9.999995E008,     +1.023623,     +0.316355,   +144.664100,          0,          0,    -1,     -3.579313,          0,      23133, +0.000000E000, +0.000000E000,      +0.4330642
      43864583578178,      33321,      43864500996256,    +282.8364391,      -2.0398694,      +0.2220278,      -0.9743904,      -0.0355949,      12137327542418,     +31.1058030,      -0.9094951,     +81.9040217,    +162.1401741,                   0,     +3.030200,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +21.556150,    +14.831771,    +14.817359,     +0.026469, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.613454,     +0.027664,    +15.894195,     +0.045414, -9.999995E008, -9.999995E008,     +1.856763,     +0.242518,   +116.276700,          0,          0,    -1,     +2.142675,         16,      23236, +0.000000E000, +0.000000E000,      +0.1606737
      43864583576127,      33321,      43864500996256,    +282.8465195,      -2.0525212,      +0.2221975,      -0.9743436,      -0.0358156,      12137546404190,     +31.0991321,      -0.9242282,     +81.8910950,    +162.2091291,                   0,     -0.302750,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +13.788879,     +0.008738,    +13.846942,     +0.011706, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +13.998257,     +0.006695,    +14.015666,     +0.008388,    +14.455508,     +0.022992,     +2.448356,     +0.154869,   +128.756520,          0,          0,    -1,     -0.214077,         16,      21185, +0.000000E000, +0.000000E000,      +0.9887073
      43864583576105,      33321,      43864500996256,    +282.8464669,      -2.0440769,      +0.2221978,      -0.9743490,      -0.0356683,      12137546419050,     +31.1066253,      -0.9203328,     +81.8932659,    +162.1512672,                   0,     -5.099937,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.266602,     +0.447670,    +18.397345,     +0.597295, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.405754,     +0.141190,    +17.770557,     +0.253012,    +18.456663,     +0.907155,     +1.687958,     +0.190986,   +165.757260,          0,          0,    -1,     -3.606200,          0,      21163, +0.000000E000, +0.000000E000,      +0.5970739
      43864583580703,      33321,      43864500996256,    +282.8259867,      -2.0468136,      +0.2218491,      -0.9744267,      -0.0357160,      12137327532337,     +31.0948597,      -0.9033623,     +81.9123906,    +162.2065526,                   0,     +2.203818,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +12.921523,     +0.006558,    +12.995937,     +0.006086, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +12.974014,     +0.002947,    +12.935296,     +0.003371,    +13.006745,     +0.006245,     +2.355830,     +0.169875,   +120.883070,          0,          0,    -1,     +1.558334,         16,      25761, +0.000000E000, +0.000000E000,      +0.9123528
      43864583579576,      33321,      43864500996256,    +282.8302029,      -2.0331714,      +0.2219227,      -0.9744186,      -0.0354781,      12137327655126,     +31.1089248,      -0.9008950,     +81.9117311,    +162.1051765,                   0,     -0.829452,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +12.863388,     +0.004648,    +13.042698,     +0.005943, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +12.873452,     +0.002726,    +12.870646,     +0.003192,    +12.912809,     +0.005732,     +2.407751,     +0.160936,   +124.767910,          0,          0,    -1,     -0.586511,         16,      24634, +0.000000E000, +0.000000E000,      +0.5787844
      43864583579561,      33321,      43864500996256,    +282.8295054,      -2.0398286,      +0.2219099,      -0.9744173,      -0.0355942,      12137327528785,     +31.1026808,      -0.9033087,     +81.9107403,    +162.1522236,                   0,     -5.381992,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.750196,     +0.278691,    +18.115177,     +0.460192, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.001534,     +0.097892,    +17.327742,     +0.169111,    +18.247688,     +0.751436,     +1.992487,     +0.203238,   +133.603990,          0,          0,    -1,     -3.805643,          0,      24619, +0.000000E000, +0.000000E000,      +0.5476542
      43864583579399,      33321,      43864500996256,    +282.8310621,      -2.0259735,      +0.2219383,      -0.9744196,      -0.0353525,      12137327687531,     +31.1157238,      -0.8983788,     +81.9126945,    +162.0541094,                   0,     +1.238546,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +10.926533,     +0.000924,    +11.356792,     +0.001433, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +11.383480,     +0.000996,    +11.368755,     +0.001050,    +11.494447,     +0.001700,     +3.012866,     +0.114068,   +122.795010,          0,          0,    -1,     +0.875785,         16,      24457, +0.000000E000, +0.000000E000,      +0.8545227
